Jurisdiction,State,Year,ElectionDate,Office,Winner,IncumbentStatusofWinner,total_cands_with_writein,Numberofrounds,Totalballotscast,Firstroundactivevotes,Finalroundactivevotes,Firstroundvoteforwinner,Firstroundpercentforwinner,Firstroundplaceforwinner,Finalroundvotesforwinner,Finalroundpercentforwinner,Winnersconsensusvalue,WinnersFinalRoundVotesasPe,Fullyrankedballots,Ballotswith2Rankings,BallotsRankingtheWinner,FirstRoundUndervote,FirstRoundOvervotes,pctfirstroundover,TotalBallotswithOvervotes,InactivebyOvervote,InactivebySkippedRankings,InactivebyAbstention,Inactivebyrankinglimit,TotalInactive,Includesduplicaterankings,Includesskippedrankings,TurnoutPercentpercentofregi,RegisteredVotersinJurisdictio,Condorcetwinner,ComeFromBehindWinner,NumberofRankingsPermitted,BallotStyle,BallotMarkingStyle,VotingEquipmentUsed,Linktofullresults,CVRAvailable,Notes,RaceID,AU,female_cands,male_cands,nonbin_cands,gender_miss_cands,black_cands,hisp_cands,mena_cands,aapi_cands,white_cands,other_cands,minority_cands,num_cands_no_writein,female_cands5,male_cands5,nonbin_cands5,gender_miss_cands5,black_cands5,hisp_cands5,mena_cands5,aapi_cands5,white_cands5,other_cands5,minority_cands5,total_cands5,open_seat,allcands_male,allcands_female,cands_mixed_gender,allcands_male5,allcands_female5,cands_mixed_gender5,special_election,month,gen_election,prim_election,level,record available
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D49,Kamillah Hanks,OpenSeat,9,9,13732,13732,10532,3463,0.25,1,5996,0.56931,.526,0.43664,5475,10303,8322,,63.0,0.0045878240605884,131.0,26.0,0.0,2741.0,433.0,3200,328.0,179.0,,58741,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember49thCouncilDistrict,,3,6,0,1,7,1,0,0,1,0,8,9,3,5,0,0,6,1,0,0,1,0,7,8,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for The Bronx Borough President,Vanessa L. Gibson,OpenSeat,5,5,100881,101463,92358,40097,0.4,1,49401,0.53489,.60061,0.48689,32435,67017,72506,,757.0,0.0075038907227327,1655.0,137.0,0.0,8968.0,0.0,9105,2798.0,3153.0,,577770,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMBoroughPresidentBronx,,2,3,0,1,1,3,0,0,0,1,5,5,2,2,0,0,1,3,0,0,0,0,4,4,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D16,Althea V. Stevens,OpenSeat,4,1,10112,10112,10112,5125,0.51,1,5125,0.50682,.70075,0.50682,3693,6178,7668,,82.0,0.0081091772151899,162.0,0.0,0.0,0.0,0.0,0,346.0,735.0,,69782,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember16thCouncilDistrict,,1,3,0,1,4,0,0,0,0,0,4,4,1,3,0,0,4,0,0,0,0,0,4,4,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for Mayor,Eric L. Adams,OpenSeat,13,13,940463,942031,801829,289403,0.31,1,404513,0.50449,.48442,0.42941,434784,817417,531875,,5901.0,0.0062745690154743,10330.0,1475.0,0.0,105617.0,33110.0,140202,16787.0,12147.0,,3376341,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMMayorCitywide,,4,9,0,1,6,1,0,2,4,0,9,13,2,3,0,0,2,0,0,1,2,0,3,5,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D27,Nantasha M. Williams,OpenSeat,12,10,20378,20378,18225,7345,0.36,1,9518,0.52225,.59235,0.46707,9561,15811,13832,,125.0,0.0061340661497694,275.0,31.0,0.0,1987.0,135.0,2153,426.0,309.0,,83560,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict,,5,7,0,1,11,0,0,1,0,0,12,12,4,4,0,0,7,0,0,1,0,0,8,8,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D48,Steven Saperstein,OpenSeat,5,5,9210,9210,7958,3033,0.33,1,4542,0.57075,.63768,0.49316,1743,6260,6402,,50.0,0.00542888165038,107.0,19.0,0.0,1233.0,0.0,1252,165.0,135.0,,41770,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember48thCouncilDistrict,,2,3,0,1,0,0,0,0,5,0,0,5,2,3,0,0,0,0,0,0,5,0,0,5,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for Public Advocate,Jumaane D. Williams,Incumbent,3,1,940463,818722,818722,572762,0.7,1,572762,0.69958,.8451300000000001,0.69958,261444,358779,692967,,2157.0,0.0022935511551225,3791.0,0.0,0.0,0.0,0.0,0,16031.0,18170.0,,3376341,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMPublicAdvocateCitywide,,0,3,0,1,2,1,0,0,0,0,3,3,0,3,0,0,2,1,0,0,0,0,3,3,0,1,0,0,1,0,0,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D21,Francisco P. Moya,Incumbent,5,1,6849,6849,6849,3533,0.52,1,3533,0.51584,.7166,0.51584,1834,4116,5224,,41.0,0.005986275368667,80.0,0.0,0.0,0.0,0.0,0,149.0,206.0,,42039,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember21stCouncilDistrict,,2,3,0,1,3,2,0,0,0,0,5,5,2,3,0,0,3,2,0,0,0,0,5,5,0,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,REP Council Member 19th Council District,Vickie Paladino,OpenSeat,2,1,3420,3420,3420,1765,0.51608,1,1765,0.51608,.75351,0.51608,1614,1633,2577,,14.0,0.004093567251462,17.0,0.0,0.0,0.0,0.0,14,124.0,37.0,,,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_REPCouncilMember19thCouncilDistrict,,1,1,0,1,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D24,James F. Gennaro,Incumbent,4,1,13408,13408,13408,8062,0.6,1,8062,0.60128,.6881,0.60128,3333,6674,10490,,63.0,0.0046986873508353,118.0,0.0,0.0,0.0,0.0,0,262.0,439.0,,54530,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember24thCouncilDistrict,,1,3,0,1,0,0,0,3,1,0,3,4,1,3,0,0,0,0,0,3,1,0,3,4,0,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D14,Pierina Ana Sanchez,OpenSeat,6,6,9385,9385,7844,3569,0.38,1,4887,0.62302,.61481,0.52072,3421,6399,6414,,163.0,0.0173681406499734,308.0,28.0,0.0,1513.0,0.0,1541,242.0,391.0,,63737,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember14thCouncilDistrict,,3,3,0,1,1,4,0,0,0,1,6,6,3,2,0,0,1,3,0,0,0,1,5,5,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,REP Council Member 23rd Council District,James F. Reilly,OpenSeat,2,1,1564,1564,1564,1040,0.66496,1,1040,0.66496,.8101,0.66496,771,778,1267,,10.0,0.0063938618925831,10.0,0.0,0.0,0.0,0.0,10,37.0,28.0,,,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict,,0,2,0,1,1,0,0,0,1,0,1,2,0,2,0,0,1,0,0,0,1,0,1,2,1,1,0,0,1,0,0,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for Kings Borough President,Antonio Reynoso,OpenSeat,12,12,288771,289477,196757,80867,0.28,1,107963,0.54871,.41892,0.37296,79843,194825,133110,,1015.0,0.0035148958863598,2130.0,638.0,0.0,75383.0,16699.0,92720,4345.0,3768.0,,1103594,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMBoroughPresidentKings,,4,8,0,1,10,1,0,0,1,0,11,12,2,4,0,0,5,0,0,0,1,0,5,6,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,REP Mayor Citywide,Curtis A. Sliwa,OpenSeat,2,1,660657,60049,60049,40794,0.67935,1,40794,0.67935,.84684,0.67935,29397,30506,50852,,266.0,0.0004026295036607,326.0,0.0,0.0,0.0,0.0,266,3082.0,801.0,,,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_REPMayorCitywide,,0,2,0,1,0,1,0,0,1,0,1,2,0,2,0,0,0,1,0,0,1,0,1,2,1,1,0,0,1,0,0,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D31,Selvena N. Brooks-Powers,Incumbent,3,1,16031,16031,16031,10807,0.67,1,10807,0.67413,.85547,0.67413,6632,8208,13731,,36.0,0.002245649054956,93.0,0.0,0.0,0.0,0.0,0,350.0,410.0,,73697,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember31stCouncilDistrict,,3,0,0,1,2,1,0,0,0,0,3,3,3,0,0,0,2,1,0,0,0,0,3,3,0,0,1,0,0,1,0,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D25,Shekar Krishnan,OpenSeat,8,8,14902,14902,11901,3915,0.26,2,6352,0.53374,.45839,0.42625,4292,10156,7570,,93.0,0.0062407730505972,146.0,20.0,0.0,2514.0,467.0,3001,175.0,218.0,,50822,Y,Y,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember25thCouncilDistrict,,3,5,0,1,0,4,0,4,0,0,8,8,3,3,0,0,0,2,0,4,0,0,6,6,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,REP Council Member 32nd Council District,Joann Ariola,OpenSeat,2,1,2900,2900,2900,2378,0.82,1,2378,0.82,.89207,0.82,1141,1155,2587,,6.0,0.0020689655172414,6.0,0.0,0.0,0.0,0.0,6,128.0,35.0,,,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_REPCouncilMember32ndCouncilDistrict,,1,1,0,1,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D18,Amanda Farias,OpenSeat,8,8,13984,13984,11471,3852,0.28,1,6004,0.52341,.53711,0.42935,5407,10230,8729,,145.0,0.0103689931350114,271.0,38.0,0.0,2253.0,222.0,2513,390.0,357.0,,74548,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember18thCouncilDistrict,,3,5,0,1,2,1,0,3,0,2,8,8,2,4,0,0,1,1,0,2,0,2,6,6,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D35,Crystal Hudson,OpenSeat,7,7,34915,34915,30702,13359,0.38,1,16564,0.53951,.66619,0.47441,8225,25519,24837,,79.0,0.0022626378347415,219.0,39.0,0.0,3867.0,307.0,4213,443.0,394.0,,98645,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember35thCouncilDistrict,,4,3,0,1,5,2,0,0,0,0,7,7,2,1,0,0,3,0,0,0,0,0,3,3,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D22,Tiffany Caban,OpenSeat,6,4,16240,16240,15879,7934,0.49,1,8372,0.52724,.71355,0.51552,4061,12054,12146,,35.0,0.0021551724137931,99.0,9.0,0.0,352.0,0.0,361,171.0,162.0,,59151,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember22ndCouncilDistrict,,2,4,0,1,0,2,0,0,4,0,2,6,1,3,0,0,0,2,0,0,2,0,2,4,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D47,Ari Kagan,Challenger,4,4,8029,8029,7212,3493,0.44,1,4018,0.55713,.65376,0.50044,2176,4502,5666,,39.0,0.0048573919541661,71.0,7.0,0.0,810.0,0.0,817,179.0,311.0,,44548,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember47thCouncilDistrict,,0,4,0,1,1,0,0,0,3,0,1,4,0,4,0,0,1,0,0,0,3,0,1,4,0,1,0,0,1,0,0,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D33,Lincoln Restler,OpenSeat,8,3,29228,29228,28988,14444,0.49,1,14582,0.50304,.66614,0.49891,6781,18374,20701,,52.0,0.0017791159162447,105.0,1.0,0.0,233.0,6.0,240,235.0,185.0,,87530,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict,,4,4,0,1,1,1,0,2,4,0,4,8,4,2,0,0,1,1,0,1,3,0,3,6,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,DEMCouncil Member 2nd Council District,Carlina Rivera,Incumbent,2,1,21342,21342,21342,15464,0.72458,1,15464,0.72458,.84294,0.72458,7886,8014,17990,,24.0,0.0011245431543435,33.0,0.0,0.0,0.0,0.0,24,194.0,140.0,,,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember2ndCouncilDistrict,,2,0,0,1,0,1,0,0,1,0,1,2,2,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,0,1,0,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D3,Erik D. Bottcher,OpenSeat,6,4,28558,28558,27371,13520,0.47,1,14173,0.51781,.6345,0.49629,6343,18224,19956,,42.0,0.0014706912248757,123.0,14.0,0.0,1173.0,0.0,1187,231.0,163.0,,84413,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember3rdCouncilDistrict,,3,3,0,1,0,1,0,0,4,1,2,6,3,3,0,0,0,1,0,0,4,1,2,6,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,CON Council Member 19th Council District,John-Alexander Sakelos,OpenSeat,2,1,121,121,121,107,0.8843,1,107,0.8843,.93388,0.8843,42,48,113,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.0,0.0,,,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_CONCouncilMember19thCouncilDistrict,,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D20,Sandra Ung,OpenSeat,8,8,10636,10636,7611,2370,0.22,1,4205,0.55249,.46954,0.39536,3290,7687,6050,,53.0,0.0049830763444904,94.0,17.0,0.0,2894.0,114.0,3025,110.0,127.0,,40178,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember20thCouncilDistrict,,3,5,0,1,0,0,0,8,0,0,8,8,2,5,0,0,0,0,0,7,0,0,7,7,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D36,Chi A. Osse,OpenSeat,5,5,23240,23240,19551,8520,0.37,1,11149,0.57025,.54935,0.47973,5495,15740,15185,,75.0,0.0032271944922547,169.0,23.0,0.0,3666.0,0.0,3689,543.0,428.0,,90216,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember36thCouncilDistrict,,1,4,0,1,5,0,0,0,0,0,5,5,1,3,0,0,4,0,0,0,0,0,4,4,1,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D28,Adrienne E. Adams,Incumbent,3,1,14035,14035,14035,7490,0.53,1,7490,0.53367,.76901,0.53367,5308,8009,10801,,43.0,0.0030637691485572,82.0,0.0,0.0,0.0,0.0,0,326.0,413.0,,72808,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember28thCouncilDistrict,,1,2,0,1,2,0,0,1,0,0,3,3,1,2,0,0,2,0,0,1,0,0,3,3,0,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2021,6/22/2021,NYC Democratic Primary for City Council D11,Eric Dinowitz,Incumbent,7,6,17008,17008,16307,7509,0.44,1,8316,0.50997,.6387000000000001,0.48895,4946,12572,11948,,91.0,0.0053504233301976,215.0,12.0,0.0,666.0,23.0,701,243.0,219.0,,63571,Y,N,5.0,Grid,Oval,ES&S,Link,Y,,NewYorkCity_06222021_DEMCouncilMember11thCouncilDistrict,,3,4,0,1,1,2,0,0,4,0,3,7,3,2,0,0,0,1,0,0,4,0,1,5,0,0,0,1,0,0,1,0.0,6,0,1,local,yes
New York City,NY,2023,6/27/2023,"City council district 44, Republican primary",Kalman Yeger,,2,1,2210,772,772,395,0.51166,1,395,0.51166,.68264,0.51166,273,287,527,1431.0,7.0,0.0031674208144796,8.0,0.0,0.0,0.0,0.0,0,67.0,20.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_REPCityCouncilD44,,0,2,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 13, Conservative primary",Kristy Marmorato,,3,1,4712,112,112,61,0.54464,1,61,0.54464,.83929,0.54464,60,81,94,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,5.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_CONCityCouncilD13,,2,1,0,0,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 2, Democratic primary",Carlina Rivera,,2,1,7786,7744,7744,4688,0.60537,1,4688,0.60537,.74445,0.60537,3364,3521,5765,26.0,16.0,0.0020549704597996,19.0,0.0,0.0,0.0,0.0,0,307.0,132.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_DEMCityCouncilD2,,2,0,0,1,0,1,0,0,1,0,1,2,2,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,0,1,0,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 29, Democratic primary",Lynn C. Schulman,,3,1,6507,6417,6417,3480,0.54231,1,3480,0.54231,.84229,0.54231,3166,4499,5425,65.0,25.0,0.0038420162901491,34.0,0.0,0.0,0.0,0.0,0,159.0,178.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_DEMCityCouncilD29,,1,2,0,1,0,0,0,1,2,0,1,3,1,2,0,0,0,0,0,1,2,0,1,3,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 41, Democratic primary",Darlene Mealy,,4,1,4657,4570,4570,2806,0.614,1,2806,0.614,.7884,0.614,2177,3212,3883,17.0,70.0,0.0150311359244149,109.0,0.0,0.0,0.0,0.0,0,417.0,449.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_DEMCityCouncilD41,,3,1,0,1,3,0,0,0,0,0,3,3,2,1,0,0,3,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 13, Republican primary",Kristy Marmorato,,3,3,6391,1914,1858,909,0.47492,1,956,0.51453,.72832,0.49948,793,1064,1404,4466.0,11.0,0.0017211703958692,18.0,0.0,0.0,56.0,0.0,56,93.0,67.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_REPCityCouncilD13,,2,1,0,1,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 23, Democratic primary",Linda Lee,,3,1,6719,6567,6567,4113,0.62631,1,4113,0.62631,.84879,0.62631,2859,4030,5581,96.0,56.0,0.0083345735972615,74.0,0.0,0.0,0.0,0.0,0,271.0,274.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_DEMCityCouncilD23,,2,1,0,1,0,0,0,2,1,0,2,3,2,1,0,0,0,0,0,2,1,0,2,3,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 12, Democratic primary",Kevin C. Riley,,3,1,7315,7200,7200,5882,0.81694,1,5882,0.81694,.94681,0.81694,3681,4504,6828,31.0,84.0,0.0114832535885167,109.0,0.0,0.0,0.0,0.0,0,250.0,369.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_DEMCityCouncilD12,,2,1,0,1,2,1,0,0,0,0,3,3,2,1,0,0,2,1,0,0,0,0,3,3,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 47, Republican primary",Ari Kagan,,3,1,5155,2170,2170,1634,0.753,1,1634,0.753,.87465,0.753,729,937,1903,2982.0,3.0,0.0005819592628516,8.0,0.0,0.0,0.0,0.0,0,138.0,63.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_REPCityCouncilD47,,1,2,0,1,0,0,0,0,2,0,0,2,1,2,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 13, Democratic primary",Marjorie Velazquez,,4,1,6422,4270,4270,2795,0.65457,1,2795,0.65457,.74684,0.65457,1730,2639,3508,2100.0,52.0,0.0080971659919028,96.0,0.0,0.0,0.0,0.0,0,134.0,358.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_DEMCityCouncilD13,,3,1,0,1,0,3,0,0,1,0,3,4,3,1,0,0,0,3,0,0,1,0,3,4,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 48, Republican primary",Inna Vernikov,,2,1,4112,2452,2452,1730,0.70555,1,1730,0.70555,.75816,0.70555,438,450,1859,1651.0,9.0,0.0021887159533074,10.0,0.0,0.0,0.0,0.0,0,310.0,39.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_REPCityCouncilD48,,1,1,0,1,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 25, Democratic primary",Shekar Krishnan,,3,1,5629,5516,5516,3409,0.61802,1,3409,0.61802,.79025,0.61802,2137,3002,4383,84.0,29.0,0.0051518919879197,47.0,0.0,0.0,0.0,0.0,0,178.0,223.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_DEMCityCouncilD25,,1,2,0,1,0,1,1,1,0,0,3,3,1,2,0,0,0,1,1,1,0,0,3,3,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 22, Democratic primary",Tiffany L. Caban,,2,1,6339,6255,6255,5303,0.8478,1,5303,0.8478,.8906500000000001,0.8478,2098,2227,5571,71.0,13.0,0.0020507966556239,15.0,0.0,0.0,0.0,0.0,0,227.0,144.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_DEMCityCouncilD22,,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 19, Democratic primary",Tony Avella,,3,3,6236,6019,5616,2363,0.39259,1,2870,0.51104,.7586000000000001,0.47682,2967,4165,4583,188.0,29.0,0.004650416933932,45.0,3.0,0.0,400.0,0.0,403,162.0,167.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_DEMCityCouncilD19,,0,3,0,1,0,0,0,1,2,0,1,3,0,3,0,0,0,0,0,1,2,0,1,3,0,1,0,0,1,0,0,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 1, Democratic primary",Christopher Marte,,4,1,8809,8761,8761,5485,0.62607,1,5485,0.62607,.76818,0.62607,2484,4994,7072,18.0,30.0,0.0034056079010103,52.0,0.0,0.0,0.0,0.0,0,177.0,281.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_DEMCityCouncilD1,,3,1,0,1,0,1,0,3,0,0,4,4,2,1,0,0,0,1,0,2,0,0,3,3,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 43, Republican primary",Ying Tan,,2,1,4490,838,838,425,0.50716,1,425,0.50716,.69451,0.50716,295,300,582,3647.0,5.0,0.0011135857461024,5.0,0.0,0.0,0.0,0.0,0,54.0,16.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_REPCityCouncilD43,,1,1,0,1,0,0,0,1,1,0,1,2,1,1,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 42, Democratic primary",Chris Banks,,3,1,6281,6177,6177,3134,0.50737,1,3134,0.50737,.82305,0.50737,2877,3874,5089,19.0,85.0,0.0135328769304251,118.0,0.0,0.0,0.0,0.0,0,501.0,377.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_DEMCityCouncilD42,,1,2,0,1,3,0,0,0,0,0,3,3,1,2,0,0,3,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0.0,6,0,1,local,no
New York City,NY,2023,6/27/2023,"City council district 10, Democratic primary",Carmen N. De La Rosa,,2,1,6677,6086,6086,5143,0.84505,1,5143,0.84505,.91111,0.84505,2213,2291,5545,541.0,50.0,0.0074883929908642,54.0,0.0,0.0,0.0,0.0,0,419.0,232.0,,,Y,N,5.0,Grid,Oval,ES&S + RCTab,Link,Y,,NewYorkCity_06272023_DEMCityCouncilD10,,1,1,0,1,0,2,0,0,0,0,2,2,1,1,0,0,0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0.0,6,0,1,local,no
